,VIDEO,ANIMAL,BODY-PART,SHAPE,ENTRY FRAMES,EXIT FRAMES
0,D1_3931cropped,Animal_1,Nose,H0,2080,2103
1,D1_3931cropped,Animal_1,Nose,H0,2110,2111
2,D1_3931cropped,Animal_1,Nose,H0,2115,2148
0,D1_3931cropped,Animal_1,Nose,H17,1920,1933
0,D1_3931cropped,Animal_1,Nose,H4,477,509
1,D1_3931cropped,Animal_1,Nose,H4,531,552
0,D1_3931cropped,Animal_1,Nose,H2,776,803
1,D1_3931cropped,Animal_1,Nose,H2,812,818
2,D1_3931cropped,Animal_1,Nose,H2,822,830
3,D1_3931cropped,Animal_1,Nose,H2,834,848
0,D1_3931cropped,Animal_1,Nose,H18,1978,1988
1,D1_3931cropped,Animal_1,Nose,H18,1993,2011
0,D1_3931cropped,Animal_1,Nose,H5,260,347
1,D1_3931cropped,Animal_1,Nose,H5,365,421
0,D1_3931cropped,Animal_1,Nose,H19,641,659
1,D1_3931cropped,Animal_1,Nose,H19,2044,2065
0,D1_3931cropped,Animal_1,Nose,H13,905,922
1,D1_3931cropped,Animal_1,Nose,H13,1038,1043
2,D1_3931cropped,Animal_1,Nose,H13,1045,1082
3,D1_3931cropped,Animal_1,Nose,H13,1096,1099
4,D1_3931cropped,Animal_1,Nose,H13,1107,1164
5,D1_3931cropped,Animal_1,Nose,H13,1425,1438
6,D1_3931cropped,Animal_1,Nose,H13,1476,1504
7,D1_3931cropped,Animal_1,Nose,H13,1507,1509
8,D1_3931cropped,Animal_1,Nose,H13,1512,1565
9,D1_3931cropped,Animal_1,Nose,H13,1569,1582
10,D1_3931cropped,Animal_1,Nose,H13,1587,1598
11,D1_3931cropped,Animal_1,Nose,H13,1614,1615
12,D1_3931cropped,Animal_1,Nose,H13,1673,1674
13,D1_3931cropped,Animal_1,Nose,H13,1680,1688
14,D1_3931cropped,Animal_1,Nose,H13,1709,1710
15,D1_3931cropped,Animal_1,Nose,H13,1713,1713
16,D1_3931cropped,Animal_1,Nose,H13,1718,1744
17,D1_3931cropped,Animal_1,Nose,H13,1751,1751
18,D1_3931cropped,Animal_1,Nose,H13,1800,1802
19,D1_3931cropped,Animal_1,Nose,H13,1804,1805
20,D1_3931cropped,Animal_1,Nose,H13,1837,1845
21,D1_3931cropped,Animal_1,Nose,H13,1848,1848
22,D1_3931cropped,Animal_1,Nose,H13,1859,1870
0,D1_8515cropped,Animal_1,Nose,H14,1100,1105
1,D1_8515cropped,Animal_1,Nose,H14,1338,1340
2,D1_8515cropped,Animal_1,Nose,H14,1342,1342
3,D1_8515cropped,Animal_1,Nose,H14,2398,2402
4,D1_8515cropped,Animal_1,Nose,H14,2937,2942
5,D1_8515cropped,Animal_1,Nose,H14,2945,2946
0,D1_8515cropped,Animal_1,Nose,H15,1086,1091
1,D1_8515cropped,Animal_1,Nose,H15,1303,1310
2,D1_8515cropped,Animal_1,Nose,H15,2014,2014
0,D1_8515cropped,Animal_1,Nose,H10,58,58
1,D1_8515cropped,Animal_1,Nose,H10,60,67
2,D1_8515cropped,Animal_1,Nose,H10,315,322
3,D1_8515cropped,Animal_1,Nose,H10,2741,2746
0,D1_8515cropped,Animal_1,Nose,H9,74,80
1,D1_8515cropped,Animal_1,Nose,H9,328,347
2,D1_8515cropped,Animal_1,Nose,H9,886,898
3,D1_8515cropped,Animal_1,Nose,H9,2309,2313
4,D1_8515cropped,Animal_1,Nose,H9,2725,2736
5,D1_8515cropped,Animal_1,Nose,H9,3790,3791
0,D1_8515cropped,Animal_1,Nose,H16,248,255
1,D1_8515cropped,Animal_1,Nose,H16,262,264
2,D1_8515cropped,Animal_1,Nose,H16,746,754
3,D1_8515cropped,Animal_1,Nose,H16,1019,1024
4,D1_8515cropped,Animal_1,Nose,H16,1290,1298
5,D1_8515cropped,Animal_1,Nose,H16,1462,1462
6,D1_8515cropped,Animal_1,Nose,H16,2015,2023
7,D1_8515cropped,Animal_1,Nose,H16,2417,2418
8,D1_8515cropped,Animal_1,Nose,H16,4158,4158
0,D1_8515cropped,Animal_1,Nose,H13,773,777
1,D1_8515cropped,Animal_1,Nose,H13,1118,1125
2,D1_8515cropped,Animal_1,Nose,H13,1966,1973
3,D1_8515cropped,Animal_1,Nose,H13,2391,2392
4,D1_8515cropped,Animal_1,Nose,H13,2818,2819
5,D1_8515cropped,Animal_1,Nose,H13,2822,2851
0,D1_8515cropped,Animal_1,Nose,H5,555,563
1,D1_8515cropped,Animal_1,Nose,H5,935,941
2,D1_8515cropped,Animal_1,Nose,H5,3678,3683
3,D1_8515cropped,Animal_1,Nose,H5,3688,3696
0,D1_8515cropped,Animal_1,Nose,H17,186,191
1,D1_8515cropped,Animal_1,Nose,H17,686,691
2,D1_8515cropped,Animal_1,Nose,H17,1280,1286
3,D1_8515cropped,Animal_1,Nose,H17,1422,1439
4,D1_8515cropped,Animal_1,Nose,H17,1477,1486
5,D1_8515cropped,Animal_1,Nose,H17,4119,4130
0,D1_8515cropped,Animal_1,Nose,H11,48,52
1,D1_8515cropped,Animal_1,Nose,H11,303,307
2,D1_8515cropped,Animal_1,Nose,H11,1894,1894
3,D1_8515cropped,Animal_1,Nose,H11,2340,2345
4,D1_8515cropped,Animal_1,Nose,H11,2768,2797
0,D1_8515cropped,Animal_1,Nose,H12,290,295
1,D1_8515cropped,Animal_1,Nose,H12,864,868
2,D1_8515cropped,Animal_1,Nose,H12,1193,1197
3,D1_8515cropped,Animal_1,Nose,H12,1915,1921
4,D1_8515cropped,Animal_1,Nose,H12,2350,2355
0,D1_8515cropped,Animal_1,Nose,H2,428,429
1,D1_8515cropped,Animal_1,Nose,H2,1700,1702
2,D1_8515cropped,Animal_1,Nose,H2,1705,1709
3,D1_8515cropped,Animal_1,Nose,H2,2208,2210
4,D1_8515cropped,Animal_1,Nose,H2,2529,2529
5,D1_8515cropped,Animal_1,Nose,H2,3423,3428
6,D1_8515cropped,Animal_1,Nose,H2,3434,3434
7,D1_8515cropped,Animal_1,Nose,H2,4296,4305
0,D1_8515cropped,Animal_1,Nose,H8,903,910
1,D1_8515cropped,Animal_1,Nose,H8,1859,1862
2,D1_8515cropped,Animal_1,Nose,H8,2281,2284
3,D1_8515cropped,Animal_1,Nose,H8,2695,2695
4,D1_8515cropped,Animal_1,Nose,H8,3743,3743
0,D1_8515cropped,Animal_1,Nose,H6,925,930
1,D1_8515cropped,Animal_1,Nose,H6,933,933
2,D1_8515cropped,Animal_1,Nose,H6,3701,3708
0,D1_8515cropped,Animal_1,Nose,H19,470,478
1,D1_8515cropped,Animal_1,Nose,H19,1573,1574
2,D1_8515cropped,Animal_1,Nose,H19,2138,2145
3,D1_8515cropped,Animal_1,Nose,H19,3111,3126
4,D1_8515cropped,Animal_1,Nose,H19,3292,3300
0,D1_8515cropped,Animal_1,Nose,H0,441,457
1,D1_8515cropped,Animal_1,Nose,H0,647,662
2,D1_8515cropped,Animal_1,Nose,H0,1599,1616
3,D1_8515cropped,Animal_1,Nose,H0,2150,2153
4,D1_8515cropped,Animal_1,Nose,H0,2970,3028
5,D1_8515cropped,Animal_1,Nose,H0,3106,3106
6,D1_8515cropped,Animal_1,Nose,H0,3331,3352
7,D1_8515cropped,Animal_1,Nose,H0,3354,3372
8,D1_8515cropped,Animal_1,Nose,H0,4017,4047
9,D1_8515cropped,Animal_1,Nose,H0,4388,4433
10,D1_8515cropped,Animal_1,Nose,H0,4449,4477
0,D1_8515cropped,Animal_1,Nose,H1,613,625
1,D1_8515cropped,Animal_1,Nose,H1,1640,1644
2,D1_8515cropped,Animal_1,Nose,H1,1648,1648
3,D1_8515cropped,Animal_1,Nose,H1,1696,1697
4,D1_8515cropped,Animal_1,Nose,H1,2176,2177
5,D1_8515cropped,Animal_1,Nose,H1,2180,2180
6,D1_8515cropped,Animal_1,Nose,H1,2501,2504
7,D1_8515cropped,Animal_1,Nose,H1,3072,3095
8,D1_8515cropped,Animal_1,Nose,H1,3390,3397
9,D1_8515cropped,Animal_1,Nose,H1,3402,3402
10,D1_8515cropped,Animal_1,Nose,H1,3938,3949
0,D1_8515cropped,Animal_1,Nose,H7,914,920
1,D1_8515cropped,Animal_1,Nose,H7,1831,1837
2,D1_8515cropped,Animal_1,Nose,H7,2673,2674
3,D1_8515cropped,Animal_1,Nose,H7,3734,3736
0,D1_8515cropped,Animal_1,Nose,H4,107,113
1,D1_8515cropped,Animal_1,Nose,H4,371,384
2,D1_8515cropped,Animal_1,Nose,H4,946,953
3,D1_8515cropped,Animal_1,Nose,H4,2230,2233
4,D1_8515cropped,Animal_1,Nose,H4,3612,3613
5,D1_8515cropped,Animal_1,Nose,H4,4196,4197
6,D1_8515cropped,Animal_1,Nose,H4,4200,4210
0,D1_8515cropped,Animal_1,Nose,H18,177,178
1,D1_8515cropped,Animal_1,Nose,H18,508,514
2,D1_8515cropped,Animal_1,Nose,H18,1246,1253
3,D1_8515cropped,Animal_1,Nose,H18,2101,2104
4,D1_8515cropped,Animal_1,Nose,H18,3185,3190
5,D1_8515cropped,Animal_1,Nose,H18,3223,3223
6,D1_8515cropped,Animal_1,Nose,H18,3273,3281
7,D1_8515cropped,Animal_1,Nose,H18,4077,4083
0,D1_8515cropped,Animal_1,Nose,H3,140,153
1,D1_8515cropped,Animal_1,Nose,H3,389,400
2,D1_8515cropped,Animal_1,Nose,H3,975,989
3,D1_8515cropped,Animal_1,Nose,H3,1739,1741
4,D1_8515cropped,Animal_1,Nose,H3,2560,2562
5,D1_8515cropped,Animal_1,Nose,H3,3435,3439
6,D1_8515cropped,Animal_1,Nose,H3,4243,4253
0,D1_8910cropped,Animal_1,Nose,H0,254,276
1,D1_8910cropped,Animal_1,Nose,H0,294,343
0,D1_8910cropped,Animal_1,Nose,H3,344,370
1,D1_8910cropped,Animal_1,Nose,H3,373,373
0,D1_8910cropped,Animal_1,Nose,H1,206,229
1,D1_8910cropped,Animal_1,Nose,H1,235,235
0,D1_8910cropped,Animal_1,Nose,H2,59,98
1,D1_8910cropped,Animal_1,Nose,H2,104,104
2,D1_8910cropped,Animal_1,Nose,H2,106,107
3,D1_8910cropped,Animal_1,Nose,H2,114,117
4,D1_8910cropped,Animal_1,Nose,H2,144,147
5,D1_8910cropped,Animal_1,Nose,H2,174,175
0,D1_8930cropped,Animal_1,Nose,H8,1680,1690
1,D1_8930cropped,Animal_1,Nose,H8,1747,1763
2,D1_8930cropped,Animal_1,Nose,H8,2627,2642
3,D1_8930cropped,Animal_1,Nose,H8,2898,2937
4,D1_8930cropped,Animal_1,Nose,H8,3433,3472
0,D1_8930cropped,Animal_1,Nose,H15,3628,3636
1,D1_8930cropped,Animal_1,Nose,H15,3651,3663
2,D1_8930cropped,Animal_1,Nose,H15,3683,3689
3,D1_8930cropped,Animal_1,Nose,H15,3713,3759
4,D1_8930cropped,Animal_1,Nose,H15,3763,3782
5,D1_8930cropped,Animal_1,Nose,H15,4295,4317
6,D1_8930cropped,Animal_1,Nose,H15,4596,4609
7,D1_8930cropped,Animal_1,Nose,H15,4660,4660
8,D1_8930cropped,Animal_1,Nose,H15,4664,4683
9,D1_8930cropped,Animal_1,Nose,H15,4685,4692
10,D1_8930cropped,Animal_1,Nose,H15,4697,4698
0,D1_8930cropped,Animal_1,Nose,H11,46,79
1,D1_8930cropped,Animal_1,Nose,H11,98,109
2,D1_8930cropped,Animal_1,Nose,H11,208,223
3,D1_8930cropped,Animal_1,Nose,H11,880,888
0,D1_8930cropped,Animal_1,Nose,H2,1955,1960
0,D1_8930cropped,Animal_1,Nose,H14,3799,3847
1,D1_8930cropped,Animal_1,Nose,H14,3866,3919
2,D1_8930cropped,Animal_1,Nose,H14,4078,4082
3,D1_8930cropped,Animal_1,Nose,H14,4131,4132
4,D1_8930cropped,Animal_1,Nose,H14,4382,4431
5,D1_8930cropped,Animal_1,Nose,H14,4469,4475
6,D1_8930cropped,Animal_1,Nose,H14,4477,4478
7,D1_8930cropped,Animal_1,Nose,H14,4483,4522
0,D1_8930cropped,Animal_1,Nose,H13,339,352
0,D1_8930cropped,Animal_1,Nose,H10,161,169
1,D1_8930cropped,Animal_1,Nose,H10,175,176
2,D1_8930cropped,Animal_1,Nose,H10,178,185
3,D1_8930cropped,Animal_1,Nose,H10,2966,3021
4,D1_8930cropped,Animal_1,Nose,H10,3031,3037
5,D1_8930cropped,Animal_1,Nose,H10,3051,3063
0,D1_8930cropped,Animal_1,Nose,H12,800,840
1,D1_8930cropped,Animal_1,Nose,H12,844,855
2,D1_8930cropped,Animal_1,Nose,H12,950,957
3,D1_8930cropped,Animal_1,Nose,H12,959,959
4,D1_8930cropped,Animal_1,Nose,H12,963,984
5,D1_8930cropped,Animal_1,Nose,H12,1052,1069
6,D1_8930cropped,Animal_1,Nose,H12,1074,1089
7,D1_8930cropped,Animal_1,Nose,H12,1092,1116
8,D1_8930cropped,Animal_1,Nose,H12,1125,1130
9,D1_8930cropped,Animal_1,Nose,H12,1132,1134
10,D1_8930cropped,Animal_1,Nose,H12,1139,1157
11,D1_8930cropped,Animal_1,Nose,H12,1166,1173
12,D1_8930cropped,Animal_1,Nose,H12,1197,1197
0,D1_8930cropped,Animal_1,Nose,H6,2067,2068
0,D1_8930cropped,Animal_1,Nose,H3,1977,1983
0,D1_8930cropped,Animal_1,Nose,H1,1456,1463
1,D1_8930cropped,Animal_1,Nose,H1,1469,1482
2,D1_8930cropped,Animal_1,Nose,H1,1488,1489
3,D1_8930cropped,Animal_1,Nose,H1,1492,1504
0,D1_8930cropped,Animal_1,Nose,H9,2673,2677
1,D1_8930cropped,Animal_1,Nose,H9,2679,2679
2,D1_8930cropped,Animal_1,Nose,H9,2685,2703
3,D1_8930cropped,Animal_1,Nose,H9,2759,2759
4,D1_8930cropped,Animal_1,Nose,H9,2762,2764
5,D1_8930cropped,Animal_1,Nose,H9,2766,2767
6,D1_8930cropped,Animal_1,Nose,H9,2771,2772
7,D1_8930cropped,Animal_1,Nose,H9,2780,2780
8,D1_8930cropped,Animal_1,Nose,H9,2829,2843
9,D1_8930cropped,Animal_1,Nose,H9,3401,3405
0,D1_8930cropped,Animal_1,Nose,H7,1611,1624
1,D1_8930cropped,Animal_1,Nose,H7,1633,1640
2,D1_8930cropped,Animal_1,Nose,H7,1643,1646
3,D1_8930cropped,Animal_1,Nose,H7,1654,1658
4,D1_8930cropped,Animal_1,Nose,H7,1858,1869
5,D1_8930cropped,Animal_1,Nose,H7,1872,1876
6,D1_8930cropped,Animal_1,Nose,H7,1881,1883
7,D1_8930cropped,Animal_1,Nose,H7,2445,2452
8,D1_8930cropped,Animal_1,Nose,H7,2584,2596
0,D2_3931cropped,Animal_1,Nose,H5,458,462
1,D2_3931cropped,Animal_1,Nose,H5,464,466
0,D2_3931cropped,Animal_1,Nose,H0,606,610
1,D2_3931cropped,Animal_1,Nose,H0,626,656
2,D2_3931cropped,Animal_1,Nose,H0,659,737
0,D2_3931cropped,Animal_1,Nose,H4,338,342
1,D2_3931cropped,Animal_1,Nose,H4,346,370
2,D2_3931cropped,Animal_1,Nose,H4,374,377
0,D2_3931cropped,Animal_1,Nose,H6,491,503
0,D2_3931cropped,Animal_1,Nose,H3,153,200
1,D2_3931cropped,Animal_1,Nose,H3,232,264
2,D2_3931cropped,Animal_1,Nose,H3,288,301
0,D2_8515cropped,Animal_1,Nose,H3,2245,2248
1,D2_8515cropped,Animal_1,Nose,H3,2420,2428
2,D2_8515cropped,Animal_1,Nose,H3,2759,2763
3,D2_8515cropped,Animal_1,Nose,H3,3626,3637
0,D2_8515cropped,Animal_1,Nose,H12,904,908
1,D2_8515cropped,Animal_1,Nose,H12,1328,1335
2,D2_8515cropped,Animal_1,Nose,H12,2353,2354
0,D2_8515cropped,Animal_1,Nose,H15,432,435
0,D2_8515cropped,Animal_1,Nose,H10,869,874
1,D2_8515cropped,Animal_1,Nose,H10,1734,1739
2,D2_8515cropped,Animal_1,Nose,H10,2690,2690
0,D2_8515cropped,Animal_1,Nose,H14,1426,1431
0,D2_8515cropped,Animal_1,Nose,H8,29,36
1,D2_8515cropped,Animal_1,Nose,H8,818,819
2,D2_8515cropped,Animal_1,Nose,H8,821,823
3,D2_8515cropped,Animal_1,Nose,H8,1698,1705
0,D2_8515cropped,Animal_1,Nose,H17,133,142
1,D2_8515cropped,Animal_1,Nose,H17,391,399
2,D2_8515cropped,Animal_1,Nose,H17,945,950
3,D2_8515cropped,Animal_1,Nose,H17,1246,1254
4,D2_8515cropped,Animal_1,Nose,H17,1470,1470
5,D2_8515cropped,Animal_1,Nose,H17,1868,1876
6,D2_8515cropped,Animal_1,Nose,H17,1880,1880
0,D2_8515cropped,Animal_1,Nose,H11,218,220
1,D2_8515cropped,Animal_1,Nose,H11,227,227
2,D2_8515cropped,Animal_1,Nose,H11,879,884
3,D2_8515cropped,Animal_1,Nose,H11,2356,2356
0,D2_8515cropped,Animal_1,Nose,H9,846,852
1,D2_8515cropped,Animal_1,Nose,H9,1713,1716
2,D2_8515cropped,Animal_1,Nose,H9,2692,2696
0,D2_8515cropped,Animal_1,Nose,H19,543,543
1,D2_8515cropped,Animal_1,Nose,H19,607,610
2,D2_8515cropped,Animal_1,Nose,H19,619,640
3,D2_8515cropped,Animal_1,Nose,H19,1510,1523
4,D2_8515cropped,Animal_1,Nose,H19,2103,2122
5,D2_8515cropped,Animal_1,Nose,H19,2592,2595
6,D2_8515cropped,Animal_1,Nose,H19,2886,2890
7,D2_8515cropped,Animal_1,Nose,H19,3126,3138
8,D2_8515cropped,Animal_1,Nose,H19,3173,3177
0,D2_8515cropped,Animal_1,Nose,H7,81,88
0,D2_8515cropped,Animal_1,Nose,H6,2718,2721
1,D2_8515cropped,Animal_1,Nose,H6,2929,2932
2,D2_8515cropped,Animal_1,Nose,H6,2954,2954
3,D2_8515cropped,Animal_1,Nose,H6,3593,3597
0,D2_8515cropped,Animal_1,Nose,H16,162,170
1,D2_8515cropped,Animal_1,Nose,H16,403,410
2,D2_8515cropped,Animal_1,Nose,H16,1023,1042
3,D2_8515cropped,Animal_1,Nose,H16,1468,1468
4,D2_8515cropped,Animal_1,Nose,H16,1881,1887
5,D2_8515cropped,Animal_1,Nose,H16,1923,1923
0,D2_8515cropped,Animal_1,Nose,H5,2400,2404
1,D2_8515cropped,Animal_1,Nose,H5,3602,3606
0,D2_8515cropped,Animal_1,Nose,H4,2002,2008
1,D2_8515cropped,Animal_1,Nose,H4,2408,2413
2,D2_8515cropped,Animal_1,Nose,H4,2730,2733
3,D2_8515cropped,Animal_1,Nose,H4,3612,3619
0,D2_8515cropped,Animal_1,Nose,H0,260,295
1,D2_8515cropped,Animal_1,Nose,H0,513,532
2,D2_8515cropped,Animal_1,Nose,H0,678,688
3,D2_8515cropped,Animal_1,Nose,H0,1127,1142
4,D2_8515cropped,Animal_1,Nose,H0,1548,1554
5,D2_8515cropped,Animal_1,Nose,H0,2058,2084
6,D2_8515cropped,Animal_1,Nose,H0,2170,2170
7,D2_8515cropped,Animal_1,Nose,H0,2172,2180
8,D2_8515cropped,Animal_1,Nose,H0,2482,2517
9,D2_8515cropped,Animal_1,Nose,H0,2776,2810
10,D2_8515cropped,Animal_1,Nose,H0,3085,3121
11,D2_8515cropped,Animal_1,Nose,H0,3254,3275
12,D2_8515cropped,Animal_1,Nose,H0,3309,3318
13,D2_8515cropped,Animal_1,Nose,H0,3692,3725
14,D2_8515cropped,Animal_1,Nose,H0,3729,3735
0,D2_8515cropped,Animal_1,Nose,H18,346,351
1,D2_8515cropped,Animal_1,Nose,H18,551,554
2,D2_8515cropped,Animal_1,Nose,H18,556,556
3,D2_8515cropped,Animal_1,Nose,H18,1183,1189
4,D2_8515cropped,Animal_1,Nose,H18,1244,1244
5,D2_8515cropped,Animal_1,Nose,H18,2601,2608
0,D2_8515cropped,Animal_1,Nose,H1,475,501
1,D2_8515cropped,Animal_1,Nose,H1,722,722
2,D2_8515cropped,Animal_1,Nose,H1,1103,1122
3,D2_8515cropped,Animal_1,Nose,H1,1580,1587
4,D2_8515cropped,Animal_1,Nose,H1,2046,2046
5,D2_8515cropped,Animal_1,Nose,H1,2048,2054
6,D2_8515cropped,Animal_1,Nose,H1,2201,2207
7,D2_8515cropped,Animal_1,Nose,H1,2461,2475
8,D2_8515cropped,Animal_1,Nose,H1,3243,3248
9,D2_8515cropped,Animal_1,Nose,H1,3670,3677
0,D2_8515cropped,Animal_1,Nose,H2,750,753
1,D2_8515cropped,Animal_1,Nose,H2,1618,1621
2,D2_8515cropped,Animal_1,Nose,H2,2017,2017
3,D2_8515cropped,Animal_1,Nose,H2,2239,2239
4,D2_8515cropped,Animal_1,Nose,H2,2444,2456
5,D2_8515cropped,Animal_1,Nose,H2,3658,3665
0,D2_8910cropped,Animal_1,Nose,H19,35,43
1,D2_8910cropped,Animal_1,Nose,H19,45,68
2,D2_8910cropped,Animal_1,Nose,H19,75,81
3,D2_8910cropped,Animal_1,Nose,H19,199,206
4,D2_8910cropped,Animal_1,Nose,H19,210,221
0,D2_8910cropped,Animal_1,Nose,H0,82,134
1,D2_8910cropped,Animal_1,Nose,H0,143,181
2,D2_8910cropped,Animal_1,Nose,H0,186,187
3,D2_8910cropped,Animal_1,Nose,H0,226,270
4,D2_8910cropped,Animal_1,Nose,H0,273,275
0,D2_8930cropped,Animal_1,Nose,H18,4343,4365
1,D2_8930cropped,Animal_1,Nose,H18,4471,4474
0,D2_8930cropped,Animal_1,Nose,H5,931,938
0,D2_8930cropped,Animal_1,Nose,H8,1060,1068
1,D2_8930cropped,Animal_1,Nose,H8,1092,1094
2,D2_8930cropped,Animal_1,Nose,H8,1180,1182
3,D2_8930cropped,Animal_1,Nose,H8,1215,1220
4,D2_8930cropped,Animal_1,Nose,H8,1321,1345
5,D2_8930cropped,Animal_1,Nose,H8,1357,1359
6,D2_8930cropped,Animal_1,Nose,H8,1432,1442
7,D2_8930cropped,Animal_1,Nose,H8,1781,1790
