,VIDEO,ANIMAL,BODY-PART,SHAPE,ENTRY FRAMES,EXIT FRAMES
8,D2_8930cropped,Animal_1,Nose,H8,1846,1852
0,D2_8930cropped,Animal_1,Nose,H1,4656,4664
0,D2_8930cropped,Animal_1,Nose,H16,3850,3853
1,D2_8930cropped,Animal_1,Nose,H16,3870,3927
0,D2_8930cropped,Animal_1,Nose,H7,1520,1550
1,D2_8930cropped,Animal_1,Nose,H7,1691,1702
2,D2_8930cropped,Animal_1,Nose,H7,3516,3529
0,D2_8930cropped,Animal_1,Nose,H0,4081,4114
1,D2_8930cropped,Animal_1,Nose,H0,4139,4178
2,D2_8930cropped,Animal_1,Nose,H0,4211,4226
3,D2_8930cropped,Animal_1,Nose,H0,4237,4240
4,D2_8930cropped,Animal_1,Nose,H0,4242,4247
5,D2_8930cropped,Animal_1,Nose,H0,4757,4773
6,D2_8930cropped,Animal_1,Nose,H0,4775,4791
7,D2_8930cropped,Animal_1,Nose,H0,4810,4822
8,D2_8930cropped,Animal_1,Nose,H0,4856,4914
0,D2_8930cropped,Animal_1,Nose,H4,731,764
0,D2_8930cropped,Animal_1,Nose,H9,277,313
1,D2_8930cropped,Animal_1,Nose,H9,328,331
2,D2_8930cropped,Animal_1,Nose,H9,397,411
3,D2_8930cropped,Animal_1,Nose,H9,413,413
4,D2_8930cropped,Animal_1,Nose,H9,437,467
5,D2_8930cropped,Animal_1,Nose,H9,477,483
6,D2_8930cropped,Animal_1,Nose,H9,507,513
7,D2_8930cropped,Animal_1,Nose,H9,2056,2061
0,D2_8930cropped,Animal_1,Nose,H19,4275,4301
1,D2_8930cropped,Animal_1,Nose,H19,4305,4328
0,D2_8930cropped,Animal_1,Nose,H6,3545,3553
1,D2_8930cropped,Animal_1,Nose,H6,3612,3631
0,D3_3931cropped,Animal_1,Nose,H19,3056,3065
0,D3_3931cropped,Animal_1,Nose,H5,1252,1309
1,D3_3931cropped,Animal_1,Nose,H5,1399,1426
2,D3_3931cropped,Animal_1,Nose,H5,1475,1518
3,D3_3931cropped,Animal_1,Nose,H5,1643,1644
0,D3_3931cropped,Animal_1,Nose,H17,2920,2935
0,D3_3931cropped,Animal_1,Nose,H4,1082,1161
1,D3_3931cropped,Animal_1,Nose,H4,1679,1714
0,D3_3931cropped,Animal_1,Nose,H18,2980,2997
0,D3_3931cropped,Animal_1,Nose,H16,2558,2569
1,D3_3931cropped,Animal_1,Nose,H16,2571,2571
2,D3_3931cropped,Animal_1,Nose,H16,2636,2637
3,D3_3931cropped,Animal_1,Nose,H16,2724,2751
4,D3_3931cropped,Animal_1,Nose,H16,2793,2793
5,D3_3931cropped,Animal_1,Nose,H16,2796,2796
6,D3_3931cropped,Animal_1,Nose,H16,2798,2815
7,D3_3931cropped,Animal_1,Nose,H16,2846,2849
0,D3_3931cropped,Animal_1,Nose,H7,558,577
1,D3_3931cropped,Animal_1,Nose,H7,639,639
2,D3_3931cropped,Animal_1,Nose,H7,642,643
3,D3_3931cropped,Animal_1,Nose,H7,796,797
4,D3_3931cropped,Animal_1,Nose,H7,806,813
5,D3_3931cropped,Animal_1,Nose,H7,831,831
6,D3_3931cropped,Animal_1,Nose,H7,833,837
7,D3_3931cropped,Animal_1,Nose,H7,852,881
8,D3_3931cropped,Animal_1,Nose,H7,956,957
9,D3_3931cropped,Animal_1,Nose,H7,964,973
10,D3_3931cropped,Animal_1,Nose,H7,987,993
0,D3_3931cropped,Animal_1,Nose,H0,3148,3151
1,D3_3931cropped,Animal_1,Nose,H0,3157,3157
2,D3_3931cropped,Animal_1,Nose,H0,3159,3271
3,D3_3931cropped,Animal_1,Nose,H0,3288,3323
4,D3_3931cropped,Animal_1,Nose,H0,3325,3325
5,D3_3931cropped,Animal_1,Nose,H0,3327,3327
6,D3_3931cropped,Animal_1,Nose,H0,3332,3335
0,D3_8515cropped,Animal_1,Nose,H12,2170,2187
1,D3_8515cropped,Animal_1,Nose,H12,3063,3066
2,D3_8515cropped,Animal_1,Nose,H12,6297,6306
3,D3_8515cropped,Animal_1,Nose,H12,6310,6316
0,D3_8515cropped,Animal_1,Nose,H15,703,722
1,D3_8515cropped,Animal_1,Nose,H15,1137,1170
2,D3_8515cropped,Animal_1,Nose,H15,1279,1292
3,D3_8515cropped,Animal_1,Nose,H15,3153,3164
4,D3_8515cropped,Animal_1,Nose,H15,3425,3430
5,D3_8515cropped,Animal_1,Nose,H15,3447,3448
6,D3_8515cropped,Animal_1,Nose,H15,4534,4553
7,D3_8515cropped,Animal_1,Nose,H15,5058,5073
0,D3_8515cropped,Animal_1,Nose,H8,1918,1931
1,D3_8515cropped,Animal_1,Nose,H8,2977,3002
2,D3_8515cropped,Animal_1,Nose,H8,7418,7419
0,D3_8515cropped,Animal_1,Nose,H3,1792,1807
1,D3_8515cropped,Animal_1,Nose,H3,2819,2834
2,D3_8515cropped,Animal_1,Nose,H3,4063,4076
3,D3_8515cropped,Animal_1,Nose,H3,5470,5485
4,D3_8515cropped,Animal_1,Nose,H3,6429,6444
5,D3_8515cropped,Animal_1,Nose,H3,7095,7114
6,D3_8515cropped,Animal_1,Nose,H3,7485,7501
7,D3_8515cropped,Animal_1,Nose,H3,8190,8197
0,D3_8515cropped,Animal_1,Nose,H2,1764,1779
1,D3_8515cropped,Animal_1,Nose,H2,2796,2804
2,D3_8515cropped,Animal_1,Nose,H2,2814,2814
3,D3_8515cropped,Animal_1,Nose,H2,4147,4160
4,D3_8515cropped,Animal_1,Nose,H2,6473,6520
5,D3_8515cropped,Animal_1,Nose,H2,7157,7174
6,D3_8515cropped,Animal_1,Nose,H2,7528,7539
7,D3_8515cropped,Animal_1,Nose,H2,8080,8093
8,D3_8515cropped,Animal_1,Nose,H2,8098,8099
0,D3_8515cropped,Animal_1,Nose,H5,7061,7072
1,D3_8515cropped,Animal_1,Nose,H5,7450,7457
0,D3_8515cropped,Animal_1,Nose,H14,47,70
1,D3_8515cropped,Animal_1,Nose,H14,115,116
2,D3_8515cropped,Animal_1,Nose,H14,841,850
3,D3_8515cropped,Animal_1,Nose,H14,888,888
4,D3_8515cropped,Animal_1,Nose,H14,893,906
5,D3_8515cropped,Animal_1,Nose,H14,909,1030
6,D3_8515cropped,Animal_1,Nose,H14,1091,1106
7,D3_8515cropped,Animal_1,Nose,H14,4564,4565
8,D3_8515cropped,Animal_1,Nose,H14,4610,4613
9,D3_8515cropped,Animal_1,Nose,H14,4616,4616
10,D3_8515cropped,Animal_1,Nose,H14,5082,5094
0,D3_8515cropped,Animal_1,Nose,H9,1940,1945
1,D3_8515cropped,Animal_1,Nose,H9,1948,1955
2,D3_8515cropped,Animal_1,Nose,H9,7404,7407
0,D3_8515cropped,Animal_1,Nose,H17,1378,1393
1,D3_8515cropped,Animal_1,Nose,H17,2470,2479
2,D3_8515cropped,Animal_1,Nose,H17,4466,4479
3,D3_8515cropped,Animal_1,Nose,H17,5008,5021
4,D3_8515cropped,Animal_1,Nose,H17,5334,5351
5,D3_8515cropped,Animal_1,Nose,H17,5586,5601
6,D3_8515cropped,Animal_1,Nose,H17,7292,7293
0,D3_8515cropped,Animal_1,Nose,H11,359,368
1,D3_8515cropped,Animal_1,Nose,H11,2010,2025
2,D3_8515cropped,Animal_1,Nose,H11,6335,6342
0,D3_8515cropped,Animal_1,Nose,H1,1688,1697
1,D3_8515cropped,Animal_1,Nose,H1,2664,2664
2,D3_8515cropped,Animal_1,Nose,H1,2666,2671
3,D3_8515cropped,Animal_1,Nose,H1,2673,2689
4,D3_8515cropped,Animal_1,Nose,H1,2696,2721
5,D3_8515cropped,Animal_1,Nose,H1,2730,2733
6,D3_8515cropped,Animal_1,Nose,H1,4171,4184
7,D3_8515cropped,Animal_1,Nose,H1,4686,4701
8,D3_8515cropped,Animal_1,Nose,H1,7548,7567
9,D3_8515cropped,Animal_1,Nose,H1,7944,7949
10,D3_8515cropped,Animal_1,Nose,H1,8326,8337
0,D3_8515cropped,Animal_1,Nose,H13,2196,2219
1,D3_8515cropped,Animal_1,Nose,H13,2308,2323
2,D3_8515cropped,Animal_1,Nose,H13,5104,5113
3,D3_8515cropped,Animal_1,Nose,H13,6949,6958
0,D3_8515cropped,Animal_1,Nose,H7,3957,3966
1,D3_8515cropped,Animal_1,Nose,H7,7428,7431
0,D3_8515cropped,Animal_1,Nose,H10,493,502
1,D3_8515cropped,Animal_1,Nose,H10,1984,1997
2,D3_8515cropped,Animal_1,Nose,H10,6357,6368
3,D3_8515cropped,Animal_1,Nose,H10,7390,7391
4,D3_8515cropped,Animal_1,Nose,H10,7400,7401
0,D3_8515cropped,Animal_1,Nose,H0,1486,1513
1,D3_8515cropped,Animal_1,Nose,H0,1554,1597
2,D3_8515cropped,Animal_1,Nose,H0,1599,1631
3,D3_8515cropped,Animal_1,Nose,H0,3741,3746
4,D3_8515cropped,Animal_1,Nose,H0,4286,4313
5,D3_8515cropped,Animal_1,Nose,H0,4316,4357
6,D3_8515cropped,Animal_1,Nose,H0,4740,4765
7,D3_8515cropped,Animal_1,Nose,H0,4774,4809
8,D3_8515cropped,Animal_1,Nose,H0,5933,5998
9,D3_8515cropped,Animal_1,Nose,H0,6000,6000
10,D3_8515cropped,Animal_1,Nose,H0,6553,6652
11,D3_8515cropped,Animal_1,Nose,H0,7582,7783
12,D3_8515cropped,Animal_1,Nose,H0,7858,7907
13,D3_8515cropped,Animal_1,Nose,H0,8346,8509
14,D3_8515cropped,Animal_1,Nose,H0,8511,8511
15,D3_8515cropped,Animal_1,Nose,H0,8534,8563
16,D3_8515cropped,Animal_1,Nose,H0,8568,8581
0,D3_8515cropped,Animal_1,Nose,H6,2925,2938
1,D3_8515cropped,Animal_1,Nose,H6,4017,4038
2,D3_8515cropped,Animal_1,Nose,H6,7013,7022
0,D3_8515cropped,Animal_1,Nose,H18,607,624
1,D3_8515cropped,Animal_1,Nose,H18,667,672
2,D3_8515cropped,Animal_1,Nose,H18,2530,2543
3,D3_8515cropped,Animal_1,Nose,H18,3483,3490
4,D3_8515cropped,Animal_1,Nose,H18,3555,3556
5,D3_8515cropped,Animal_1,Nose,H18,3565,3576
6,D3_8515cropped,Animal_1,Nose,H18,3837,3882
7,D3_8515cropped,Animal_1,Nose,H18,4445,4459
8,D3_8515cropped,Animal_1,Nose,H18,4990,5001
9,D3_8515cropped,Animal_1,Nose,H18,6125,6220
10,D3_8515cropped,Animal_1,Nose,H18,6853,6868
11,D3_8515cropped,Animal_1,Nose,H18,6870,6870
0,D3_8515cropped,Animal_1,Nose,H16,185,226
1,D3_8515cropped,Animal_1,Nose,H16,231,242
2,D3_8515cropped,Animal_1,Nose,H16,3171,3184
3,D3_8515cropped,Animal_1,Nose,H16,3357,3362
4,D3_8515cropped,Animal_1,Nose,H16,4488,4497
5,D3_8515cropped,Animal_1,Nose,H16,5030,5041
6,D3_8515cropped,Animal_1,Nose,H16,5765,5776
0,D3_8515cropped,Animal_1,Nose,H19,1460,1473
1,D3_8515cropped,Animal_1,Nose,H19,2554,2563
2,D3_8515cropped,Animal_1,Nose,H19,3801,3822
3,D3_8515cropped,Animal_1,Nose,H19,4374,4397
4,D3_8515cropped,Animal_1,Nose,H19,4836,4853
5,D3_8515cropped,Animal_1,Nose,H19,5260,5281
6,D3_8515cropped,Animal_1,Nose,H19,6017,6048
7,D3_8515cropped,Animal_1,Nose,H19,6663,6734
0,D3_8515cropped,Animal_1,Nose,H4,2883,2894
1,D3_8515cropped,Animal_1,Nose,H4,7079,7086
2,D3_8515cropped,Animal_1,Nose,H4,7466,7475
0,D3_8910cropped,Animal_1,Nose,H11,246,258
1,D3_8910cropped,Animal_1,Nose,H11,269,275
0,D3_8910cropped,Animal_1,Nose,H18,510,518
0,D3_8910cropped,Animal_1,Nose,H13,340,352
0,D3_8910cropped,Animal_1,Nose,H12,303,316
0,D3_8910cropped,Animal_1,Nose,H14,367,382
1,D3_8910cropped,Animal_1,Nose,H14,389,394
0,D3_8910cropped,Animal_1,Nose,H19,532,537
0,D3_8910cropped,Animal_1,Nose,H3,819,821
0,D3_8910cropped,Animal_1,Nose,H17,471,485
0,D3_8910cropped,Animal_1,Nose,H15,412,420
0,D3_8910cropped,Animal_1,Nose,H5,83,87
0,D3_8910cropped,Animal_1,Nose,H16,443,452
0,D3_8910cropped,Animal_1,Nose,H4,10,23
1,D3_8910cropped,Animal_1,Nose,H4,47,53
0,D3_8910cropped,Animal_1,Nose,H0,545,556
1,D3_8910cropped,Animal_1,Nose,H0,563,587
2,D3_8910cropped,Animal_1,Nose,H0,596,630
3,D3_8910cropped,Animal_1,Nose,H0,728,728
4,D3_8910cropped,Animal_1,Nose,H0,737,738
5,D3_8910cropped,Animal_1,Nose,H0,741,742
6,D3_8910cropped,Animal_1,Nose,H0,746,749
7,D3_8910cropped,Animal_1,Nose,H0,876,884
0,D3_8910cropped,Animal_1,Nose,H6,123,128
0,D3_8910cropped,Animal_1,Nose,H8,208,216
0,D3_8910cropped,Animal_1,Nose,H7,164,167
0,D3_8930cropped,Animal_1,Nose,H5,1280,1339
0,D3_8930cropped,Animal_1,Nose,H15,266,293
1,D3_8930cropped,Animal_1,Nose,H15,3860,3872
2,D3_8930cropped,Animal_1,Nose,H15,3882,3897
3,D3_8930cropped,Animal_1,Nose,H15,3904,3926
4,D3_8930cropped,Animal_1,Nose,H15,3987,3992
0,D3_8930cropped,Animal_1,Nose,H14,361,363
1,D3_8930cropped,Animal_1,Nose,H14,445,459
2,D3_8930cropped,Animal_1,Nose,H14,495,495
3,D3_8930cropped,Animal_1,Nose,H14,498,499
4,D3_8930cropped,Animal_1,Nose,H14,502,509
0,D3_8930cropped,Animal_1,Nose,H3,1053,1068
1,D3_8930cropped,Animal_1,Nose,H3,1084,1094
0,D3_8930cropped,Animal_1,Nose,H18,2078,2092
0,D3_8930cropped,Animal_1,Nose,H17,2497,2550
1,D3_8930cropped,Animal_1,Nose,H17,2815,2815
2,D3_8930cropped,Animal_1,Nose,H17,2818,2819
3,D3_8930cropped,Animal_1,Nose,H17,2821,2859
4,D3_8930cropped,Animal_1,Nose,H17,2868,2888
5,D3_8930cropped,Animal_1,Nose,H17,2922,2927
6,D3_8930cropped,Animal_1,Nose,H17,2929,2931
7,D3_8930cropped,Animal_1,Nose,H17,2939,2939
8,D3_8930cropped,Animal_1,Nose,H17,2998,3000
0,D3_8930cropped,Animal_1,Nose,H4,1197,1223
0,D3_8930cropped,Animal_1,Nose,H19,1851,1869
1,D3_8930cropped,Animal_1,Nose,H19,1877,1882
0,D3_8930cropped,Animal_1,Nose,H13,573,574
1,D3_8930cropped,Animal_1,Nose,H13,656,665
2,D3_8930cropped,Animal_1,Nose,H13,693,695
3,D3_8930cropped,Animal_1,Nose,H13,2202,2206
0,D3_8930cropped,Animal_1,Nose,H10,102,128
0,D3_8930cropped,Animal_1,Nose,H16,2652,2656
1,D3_8930cropped,Animal_1,Nose,H16,2726,2727
0,D3_8930cropped,Animal_1,Nose,H12,730,773
1,D3_8930cropped,Animal_1,Nose,H12,775,779
2,D3_8930cropped,Animal_1,Nose,H12,2348,2354
0,D4_3931cropped,Animal_1,Nose,H3,877,878
1,D4_3931cropped,Animal_1,Nose,H3,887,891
0,D4_3931cropped,Animal_1,Nose,H11,573,592
0,D4_3931cropped,Animal_1,Nose,H9,386,417
1,D4_3931cropped,Animal_1,Nose,H9,421,437
0,D4_3931cropped,Animal_1,Nose,H2,198,201
1,D4_3931cropped,Animal_1,Nose,H2,219,242
0,D4_3931cropped,Animal_1,Nose,H0,924,931
1,D4_3931cropped,Animal_1,Nose,H0,939,939
2,D4_3931cropped,Animal_1,Nose,H0,941,950
3,D4_3931cropped,Animal_1,Nose,H0,970,984
4,D4_3931cropped,Animal_1,Nose,H0,986,1032
5,D4_3931cropped,Animal_1,Nose,H0,1034,1035
6,D4_3931cropped,Animal_1,Nose,H0,1037,1059
7,D4_3931cropped,Animal_1,Nose,H0,1062,1064
8,D4_3931cropped,Animal_1,Nose,H0,1066,1071
9,D4_3931cropped,Animal_1,Nose,H0,1078,1099
0,D4_3931cropped,Animal_1,Nose,H1,131,154
0,D4_3931cropped,Animal_1,Nose,H13,656,665
1,D4_3931cropped,Animal_1,Nose,H13,690,690
2,D4_3931cropped,Animal_1,Nose,H13,694,718
3,D4_3931cropped,Animal_1,Nose,H13,731,734
0,D4_3931cropped,Animal_1,Nose,H10,447,468
0,D4_8515cropped,Animal_1,Nose,H11,194,202
1,D4_8515cropped,Animal_1,Nose,H11,702,708
2,D4_8515cropped,Animal_1,Nose,H11,1158,1165
3,D4_8515cropped,Animal_1,Nose,H11,1638,1642
4,D4_8515cropped,Animal_1,Nose,H11,2621,2622
5,D4_8515cropped,Animal_1,Nose,H11,3145,3149
0,D4_8515cropped,Animal_1,Nose,H5,633,640
1,D4_8515cropped,Animal_1,Nose,H5,1543,1548
0,D4_8515cropped,Animal_1,Nose,H14,324,331
1,D4_8515cropped,Animal_1,Nose,H14,766,770
2,D4_8515cropped,Animal_1,Nose,H14,2019,2024
3,D4_8515cropped,Animal_1,Nose,H14,2311,2317
4,D4_8515cropped,Animal_1,Nose,H14,3313,3318
5,D4_8515cropped,Animal_1,Nose,H14,4075,4077
0,D4_8515cropped,Animal_1,Nose,H18,410,416
1,D4_8515cropped,Animal_1,Nose,H18,877,881
2,D4_8515cropped,Animal_1,Nose,H18,1286,1290
3,D4_8515cropped,Animal_1,Nose,H18,1719,1725
4,D4_8515cropped,Animal_1,Nose,H18,1957,1962
5,D4_8515cropped,Animal_1,Nose,H18,2545,2550
6,D4_8515cropped,Animal_1,Nose,H18,2863,2868
7,D4_8515cropped,Animal_1,Nose,H18,3276,3281
8,D4_8515cropped,Animal_1,Nose,H18,3445,3481
9,D4_8515cropped,Animal_1,Nose,H18,4392,4398
0,D4_8515cropped,Animal_1,Nose,H17,381,385
1,D4_8515cropped,Animal_1,Nose,H17,838,841
2,D4_8515cropped,Animal_1,Nose,H17,1247,1250
3,D4_8515cropped,Animal_1,Nose,H17,1709,1714
4,D4_8515cropped,Animal_1,Nose,H17,1986,1997
5,D4_8515cropped,Animal_1,Nose,H17,2278,2284
6,D4_8515cropped,Animal_1,Nose,H17,2873,2880
7,D4_8515cropped,Animal_1,Nose,H17,3488,3488
0,D4_8515cropped,Animal_1,Nose,H9,33,47
1,D4_8515cropped,Animal_1,Nose,H9,72,78
2,D4_8515cropped,Animal_1,Nose,H9,101,107
3,D4_8515cropped,Animal_1,Nose,H9,685,685
4,D4_8515cropped,Animal_1,Nose,H9,1124,1142
5,D4_8515cropped,Animal_1,Nose,H9,1594,1600
6,D4_8515cropped,Animal_1,Nose,H9,2661,2663
7,D4_8515cropped,Animal_1,Nose,H9,3362,3365
8,D4_8515cropped,Animal_1,Nose,H9,4253,4267
0,D4_8515cropped,Animal_1,Nose,H4,1051,1054
1,D4_8515cropped,Animal_1,Nose,H4,1527,1533
2,D4_8515cropped,Animal_1,Nose,H4,2155,2161
3,D4_8515cropped,Animal_1,Nose,H4,3554,3563
0,D4_8515cropped,Animal_1,Nose,H2,576,580
1,D4_8515cropped,Animal_1,Nose,H2,1009,1009
2,D4_8515cropped,Animal_1,Nose,H2,1480,1485
3,D4_8515cropped,Animal_1,Nose,H2,1488,1488
4,D4_8515cropped,Animal_1,Nose,H2,1853,1853
5,D4_8515cropped,Animal_1,Nose,H2,1902,1908
6,D4_8515cropped,Animal_1,Nose,H2,2924,2930
7,D4_8515cropped,Animal_1,Nose,H2,3575,3575
8,D4_8515cropped,Animal_1,Nose,H2,3917,3919
0,D4_8515cropped,Animal_1,Nose,H15,799,803
1,D4_8515cropped,Animal_1,Nose,H15,1220,1220
2,D4_8515cropped,Animal_1,Nose,H15,1222,1224
3,D4_8515cropped,Animal_1,Nose,H15,2300,2306
4,D4_8515cropped,Animal_1,Nose,H15,3303,3305
5,D4_8515cropped,Animal_1,Nose,H15,4141,4147
0,D4_8515cropped,Animal_1,Nose,H3,593,598
1,D4_8515cropped,Animal_1,Nose,H3,1012,1023
2,D4_8515cropped,Animal_1,Nose,H3,1492,1496
3,D4_8515cropped,Animal_1,Nose,H3,1517,1521
4,D4_8515cropped,Animal_1,Nose,H3,1526,1526
5,D4_8515cropped,Animal_1,Nose,H3,2204,2209
6,D4_8515cropped,Animal_1,Nose,H3,3395,3417
7,D4_8515cropped,Animal_1,Nose,H3,3569,3570
0,D4_8515cropped,Animal_1,Nose,H16,368,373
1,D4_8515cropped,Animal_1,Nose,H16,378,380
2,D4_8515cropped,Animal_1,Nose,H16,808,809
3,D4_8515cropped,Animal_1,Nose,H16,829,830
4,D4_8515cropped,Animal_1,Nose,H16,834,836
5,D4_8515cropped,Animal_1,Nose,H16,1683,1687
6,D4_8515cropped,Animal_1,Nose,H16,2289,2295
7,D4_8515cropped,Animal_1,Nose,H16,3291,3297
0,D4_8515cropped,Animal_1,Nose,H8,658,663
1,D4_8515cropped,Animal_1,Nose,H8,1109,1115
2,D4_8515cropped,Animal_1,Nose,H8,1579,1585
3,D4_8515cropped,Animal_1,Nose,H8,2129,2134
4,D4_8515cropped,Animal_1,Nose,H8,2139,2140
5,D4_8515cropped,Animal_1,Nose,H8,3963,3963
0,D4_8515cropped,Animal_1,Nose,H1,1392,1393
1,D4_8515cropped,Animal_1,Nose,H1,1834,1835
2,D4_8515cropped,Animal_1,Nose,H1,1914,1919
3,D4_8515cropped,Animal_1,Nose,H1,2409,2415
4,D4_8515cropped,Animal_1,Nose,H1,2709,2717
5,D4_8515cropped,Animal_1,Nose,H1,3000,3008
6,D4_8515cropped,Animal_1,Nose,H1,3580,3594
7,D4_8515cropped,Animal_1,Nose,H1,3890,3892
8,D4_8515cropped,Animal_1,Nose,H1,3898,3899
9,D4_8515cropped,Animal_1,Nose,H1,4552,4553
0,D4_8515cropped,Animal_1,Nose,H13,223,231
1,D4_8515cropped,Animal_1,Nose,H13,741,746
2,D4_8515cropped,Animal_1,Nose,H13,1194,1203
